chr01	1	29070452	color=burmannica
chr02	1	29511734	color=burmannica
chr03	1	35020413	color=burmannica
chr04	1	29387980	color=burmannica
chr04	29387996	29387996	color=un
chr04	29388027	29388027	color=burmannica
chr04	29388033	29389955	color=un
chr04	29390861	29391142	color=burmannica
chr04	29391151	29436747	color=un
chr04	29436760	37105743	color=burmannica
chr05	1	41853232	color=burmannica
chr06	1	37593364	color=burmannica
chr07	1	35028021	color=burmannica
chr08	1	44889171	color=burmannica
chr09	1	41306725	color=burmannica
chr10	1	37674811	color=burmannica
chr11	1	17718204	color=burmannica
chr11	17718266	17763547	color=un
chr11	17763621	17763621	color=burmannica
chr11	17763624	17764389	color=un
chr11	17766462	18858935	color=burmannica
chr11	18859153	18899029	color=un
chr11	18899044	18909046	color=burmannica
chr11	18933522	18933522	color=un
chr11	18933548	18938413	color=burmannica
chr11	18938427	19115404	color=un
chr11	19115483	27954350	color=burmannica
