chr01	1	29070452	color=banksii
chr02	1	15066366	color=zebrina
chr02	15066443	15066443	color=un
chr02	15066452	15067308	color=zebrina
chr02	15068430	15102849	color=un
chr02	15103071	15254100	color=zebrina
chr02	15254147	15528758	color=un
chr02	15529636	15545649	color=zebrina
chr02	15545730	15737477	color=un
chr02	15738187	15812187	color=zebrina
chr02	15812200	15834208	color=un
chr02	15834268	15951404	color=zebrina
chr02	15951413	15988270	color=un
chr02	15988275	15992957	color=zebrina
chr02	15993116	16220287	color=un
chr02	16220352	16473350	color=zebrina
chr02	16473477	16530890	color=un
chr02	16530919	16531802	color=zebrina
chr02	16543243	16543243	color=un
chr02	16585221	16585226	color=zebrina
chr02	16585412	16699234	color=un
chr02	16699413	17099029	color=zebrina
chr02	17099133	17100057	color=un
chr02	17100358	17100358	color=zebrina
chr02	17100480	17170056	color=un
chr02	17170070	17331187	color=zebrina
chr02	17331446	17350179	color=un
chr02	17350260	17512883	color=zebrina
chr02	17513145	17598387	color=un
chr02	17598414	17613506	color=zebrina
chr02	17613803	17614916	color=un
chr02	17615091	17677806	color=zebrina
chr02	17677845	17720536	color=un
chr02	17720563	22249634	color=zebrina
chr02	22250224	22348487	color=un
chr02	22349723	22350807	color=zebrina
chr02	22368758	22393130	color=un
chr02	22393231	22411108	color=zebrina
chr02	22411227	22411227	color=un
chr02	22411254	22411419	color=zebrina
chr02	22411470	22411470	color=un
chr02	22413685	22413711	color=zebrina
chr02	22413740	22516395	color=un
chr02	22516466	22520372	color=zebrina
chr02	22520423	22545709	color=un
chr02	22545765	23606163	color=zebrina
chr02	23606584	23606817	color=un
chr02	23606883	23746719	color=zebrina
chr02	23804350	24506903	color=un
chr02	24507035	25987239	color=zebrina
chr02	25987341	26197553	color=un
chr02	26205654	26399239	color=zebrina
chr02	26402106	26497015	color=un
chr02	26497038	26524825	color=zebrina
chr02	26524952	26524952	color=un
chr02	26527092	27459345	color=zebrina
chr02	27459813	28051888	color=un
chr02	28051961	28118446	color=zebrina
chr02	28118682	28225038	color=un
chr02	28256834	28286641	color=zebrina
chr02	28286669	28286669	color=un
chr02	28286771	28638195	color=zebrina
chr02	28638219	28638973	color=un
chr02	28654107	29511734	color=zebrina
chr03	1	2569431	color=zebrina
chr03	2578041	2578041	color=un
chr03	2578217	2594957	color=zebrina
chr03	2595004	2595322	color=un
chr03	2595346	2595346	color=zebrina
chr03	2595448	2595958	color=un
chr03	2595964	6300579	color=zebrina
chr03	6300803	6349229	color=un
chr03	6349245	6454905	color=zebrina
chr03	6454918	6538553	color=un
chr03	6538893	6541516	color=zebrina
