chr01	1	987953	color=banksii
chr01	987965	989376	color=un
chr01	989462	1032422	color=banksii
chr01	1033892	1034102	color=un
chr01	1034141	1035269	color=banksii
chr01	1118527	1924126	color=un
chr01	1937399	8426689	color=banksii
chr01	8457117	8457117	color=un
chr01	8457135	8458850	color=banksii
chr01	8458883	8476973	color=un
chr01	8476982	8559026	color=banksii
chr01	8559347	8559347	color=un
chr01	8559629	8559880	color=banksii
chr01	8560859	8561900	color=un
chr01	8561915	8569998	color=banksii
chr01	8570022	8570072	color=un
chr01	8571083	8584023	color=banksii
chr01	8584034	8584034	color=un
chr01	8584608	8589081	color=banksii
chr01	8589118	8673885	color=un
chr01	8673897	8907672	color=banksii
chr01	8907800	8909529	color=un
chr01	8925093	8926796	color=banksii
chr01	8926805	8930521	color=un
chr01	8930536	29070452	color=banksii
chr02	1	29511734	color=banksii
chr03	1	25403849	color=banksii
chr03	25403860	25656102	color=un
chr03	25656165	25667827	color=banksii
chr03	25668010	25668016	color=un
chr03	25668394	25895234	color=banksii
chr03	25895383	25899241	color=un
chr03	25899255	25899836	color=banksii
chr03	25900123	25949604	color=un
chr03	25949835	28944799	color=banksii
chr03	28945309	28947311	color=un
chr03	28947507	28948869	color=banksii
chr03	28975362	28979395	color=un
chr03	28980184	28981296	color=banksii
chr03	28981334	28995510	color=un
chr03	28996018	30335926	color=banksii
chr03	30335940	30336785	color=un
chr03	30337001	30347779	color=banksii
chr03	30347791	30472023	color=un
chr03	30472271	30710758	color=banksii
chr03	30710935	30712988	color=un
chr03	30713087	30714533	color=banksii
chr03	30714690	30746124	color=un
chr03	30746133	30746133	color=banksii
chr03	30750315	30750498	color=un
chr03	30750506	30751828	color=banksii
chr03	30751870	30752038	color=un
chr03	30752084	31001776	color=banksii
chr03	31001825	31003578	color=un
chr03	31003609	31004007	color=banksii
chr03	31004061	31004061	color=un
chr03	31004580	31004580	color=banksii
chr03	31043880	31062583	color=un
chr03	31062704	31071746	color=banksii
chr03	31071853	31082700	color=un
chr03	31082823	31083363	color=banksii
