chr01	1	7118724	color=banksii
chr01	7118915	7189135	color=un
chr01	7189436	11587440	color=banksii
chr01	11587467	11726288	color=un
chr01	11726472	11864803	color=zebrina
chr01	11864867	11880025	color=un
chr01	11880067	11919974	color=zebrina
chr01	11921416	11921500	color=un
chr01	11921591	11961200	color=zebrina
chr01	11961348	12223733	color=un
chr01	12223736	29070452	color=banksii
chr02	1	21492328	color=banksii
chr02	21492337	21514373	color=un
chr02	21514403	29511734	color=banksii
chr03	1	501694	color=banksii
chr03	513379	515974	color=malaccensis
chr03	515991	517751	color=banksii
chr03	517757	517757	color=malaccensis
chr03	524278	2879348	color=banksii
chr03	2879537	27373974	color=un
chr03	27375765	27427204	color=zebrina
chr03	27427243	27429484	color=un
chr03	27430336	28165702	color=zebrina
chr03	28165762	28261958	color=un
chr03	28261967	28261967	color=banksii
chr03	28262047	28471277	color=un
chr03	28471311	28471311	color=banksii
chr03	28471370	28471370	color=un
chr03	28471618	28482710	color=banksii
chr03	28482770	28502977	color=un
chr03	28502986	30179069	color=banksii
chr03	30179081	30347779	color=un
chr03	30347791	30347974	color=banksii
chr03	30370078	30370102	color=un
chr03	30370114	30378717	color=banksii
chr03	30401669	30401669	color=un
chr03	30403901	30403931	color=banksii
chr03	30404318	30471381	color=un
chr03	30471548	30518891	color=banksii
chr03	30519516	30519516	color=un
chr03	30519534	30519949	color=banksii
chr03	30520069	30520163	color=un
chr03	30520395	30520395	color=banksii
chr03	30520398	30574426	color=un
chr03	30574432	30680625	color=banksii
chr03	30681746	30704578	color=un
chr03	30704593	30704593	color=banksii
chr03	30704665	30750448	color=un
chr03	30750498	30806466	color=banksii
chr03	30806574	31342783	color=un
chr03	31342792	31343047	color=malaccensis
chr03	31343050	31344144	color=un
chr03	31344343	31699566	color=malaccensis
chr03	31699616	31699616	color=un
chr03	31701203	31701601	color=malaccensis
chr03	31771624	31771645	color=un
chr03	31771785	31771785	color=malaccensis
chr03	31771807	31772001	color=un
chr03	31772102	31776704	color=malaccensis
chr03	31779515	32482395	color=un
chr03	32482404	32483236	color=malaccensis
chr03	32484257	32484257	color=un
chr03	32484374	32484374	color=malaccensis
chr03	32484444	32500261	color=un
chr03	32502378	32579179	color=malaccensis
chr03	32579402	33004694	color=un
chr03	33005670	33007589	color=malaccensis
chr03	33007769	33007988	color=un
chr03	33008012	33018780	color=malaccensis
chr03	33018883	33018903	color=un
chr03	33018910	33018910	color=malaccensis
chr03	33018931	33019042	color=un
chr03	33019232	33059447	color=malaccensis
chr03	33060591	33095238	color=un
chr03	33095300	34494625	color=malaccensis
chr03	34494648	34571641	color=un
chr03	34571675	34573539	color=malaccensis
chr03	34573547	34573547	color=un
chr03	34575181	34629515	color=malaccensis
chr03	34629669	35020413	color=un
chr04	1	14682842	color=banksii
chr04	14683194	14919556	color=un
chr04	14919717	37105743	color=banksii
chr05	1	2796060	color=zebrina
chr05	2796250	2848351	color=un
chr05	2867963	2967147	color=zebrina
chr05	2967224	2967321	color=un
chr05	2969925	3145231	color=zebrina
chr05	3145276	3145732	color=un
chr05	3145786	3185058	color=zebrina
chr05	3185272	3186553	color=un
chr05	3186581	41853232	color=banksii
chr06	1	1044214	color=banksii
chr06	1044383	2044835	color=un
chr06	2044859	2047627	color=banksii
chr06	2047678	2049989	color=un
chr06	2050031	14153118	color=banksii
chr06	14153135	14153135	color=un
chr06	14153279	14153746	color=banksii
chr06	14154749	14205472	color=un
chr06	14205475	14207632	color=banksii
