chr01	1	6353361	color=un
chr01	6355477	6364154	color=zebrina
chr01	6364251	6393152	color=un
chr01	6393167	6404397	color=zebrina
chr01	6407360	10681263	color=un
chr01	10681284	10681792	color=banksii
chr01	10681804	11018379	color=un
chr01	11018665	29070452	color=malaccensis
chr02	1	13802852	color=un
chr02	13803072	16031337	color=banksii
chr02	16031464	17598206	color=un
chr02	17598345	17599083	color=malaccensis
chr02	17599327	17835627	color=un
chr02	17835692	19899247	color=burmannica
chr02	19899549	19899549	color=un
chr02	19899595	19937226	color=burmannica
chr02	19937355	19937744	color=un
chr02	19937905	22411108	color=burmannica
chr02	22411227	22411470	color=un
chr02	22413685	22413685	color=burmannica
chr02	22413702	22424354	color=un
chr02	22427628	24072492	color=burmannica
chr02	24072682	24073141	color=un
chr02	24073156	24682382	color=burmannica
chr02	24682451	24691580	color=un
chr02	24692532	24692700	color=burmannica
chr02	24692865	24852504	color=un
chr02	24852548	24853267	color=burmannica
chr02	24853288	24854844	color=un
chr02	24855841	29511734	color=burmannica
chr03	1	621647	color=malaccensis
chr03	621765	675429	color=un
chr03	675436	677127	color=malaccensis
chr03	678181	2838895	color=banksii
chr03	2839030	3570882	color=un
chr03	3571073	4961098	color=malaccensis
chr03	4961247	6078796	color=un
chr03	6078852	6172316	color=malaccensis
chr03	6196794	7565603	color=un
chr03	7572865	7576988	color=malaccensis
chr03	7577029	8561095	color=un
chr03	8561318	8561318	color=banksii
chr03	8562736	8562736	color=un
chr03	8562758	8563244	color=banksii
chr03	8565279	8565279	color=un
chr03	8565941	8569711	color=banksii
chr03	8569816	8858161	color=un
chr03	8858185	8858185	color=banksii
chr03	8858631	8862838	color=un
chr03	8881650	24464115	color=banksii
chr03	24465232	24536659	color=un
chr03	24537872	24541484	color=banksii
chr03	24541618	25080374	color=un
chr03	25080406	25109820	color=banksii
chr03	25109931	25109931	color=un
chr03	25110011	25165158	color=banksii
chr03	25166838	25166838	color=un
chr03	25167110	25167249	color=banksii
chr03	25167610	25216684	color=un
chr03	25217480	25245076	color=banksii
chr03	25245134	26277336	color=un
chr03	26277369	26889239	color=banksii
chr03	26890193	27324126	color=un
chr03	27325267	27326123	color=zebrina
chr03	27326256	27326429	color=un
chr03	27353248	28147888	color=zebrina
chr03	28147901	29200324	color=un
chr03	29201613	30688043	color=banksii
chr03	30688092	30688998	color=un
chr03	30689052	30689052	color=banksii
chr03	30703978	30704412	color=un
chr03	30704563	30704725	color=banksii
chr03	30704744	30706538	color=un
chr03	30707844	30710710	color=banksii
chr03	30710719	30711899	color=un
chr03	30711918	33769651	color=banksii
chr03	33773046	33792406	color=un
chr03	33792645	35020413	color=malaccensis
chr04	1	695247	color=un
chr04	695292	1199302	color=burmannica
chr04	1199359	1223802	color=un
chr04	1238656	1284943	color=banksii
chr04	1284972	1287761	color=un
chr04	1287811	2163725	color=banksii
chr04	2164111	2203490	color=un
chr04	2203501	2204189	color=banksii
chr04	2204223	3248712	color=un
chr04	3255524	3262100	color=malaccensis
chr04	3262138	3271827	color=un
chr04	3275210	3282918	color=malaccensis
chr04	3295101	5856335	color=un
chr04	5857288	6056499	color=malaccensis
chr04	6058640	6547378	color=un
chr04	6547684	6548008	color=malaccensis
chr04	6566047	6569047	color=un
chr04	6569070	6579094	color=malaccensis
chr04	6579164	6586209	color=un
chr04	6587112	6587117	color=malaccensis
chr04	6587195	6587398	color=un
chr04	6587473	7046062	color=malaccensis
chr04	7046065	7047712	color=un
chr04	7047738	7047918	color=malaccensis
chr04	7047936	7051724	color=un
chr04	7054385	7059092	color=malaccensis
chr04	7059287	7080530	color=un
chr04	7084779	7084800	color=malaccensis
chr04	7146530	7860650	color=un
chr04	7860715	7903760	color=malaccensis
chr04	7906174	7908366	color=un
chr04	7908386	8939473	color=malaccensis
chr04	8940036	9316329	color=un
chr04	9316389	9411095	color=malaccensis
chr04	9411214	9493794	color=un
chr04	9493854	10154923	color=malaccensis
