chr01	1	2794768	color=burmannica
chr01	2794786	2794897	color=un
chr01	2794908	2836086	color=burmannica
chr01	2836132	2836132	color=un
chr01	2836280	2836811	color=burmannica
chr01	2836834	2836834	color=un
chr01	2836862	29070452	color=burmannica
chr02	1	29511734	color=burmannica
chr03	1	1249447	color=burmannica
chr03	1249479	1249479	color=un
chr03	1250778	6031325	color=burmannica
chr03	6038384	6050672	color=un
chr03	6050716	30713952	color=burmannica
chr03	30713986	30750498	color=un
chr03	30750506	30750541	color=burmannica
chr03	30751540	30783844	color=un
chr03	30783875	30783875	color=burmannica
chr03	30783922	30806597	color=un
chr03	30809962	30818581	color=burmannica
chr03	30819108	30863740	color=un
chr03	30863758	30870297	color=burmannica
chr03	30870316	30870316	color=un
chr03	30870334	31001776	color=burmannica
chr03	31001825	31003609	color=un
chr03	31003798	31062797	color=burmannica
chr03	31062878	31063926	color=un
chr03	31066088	35020413	color=burmannica
chr04	1	34294992	color=burmannica
chr04	34295028	34295031	color=un
chr04	34295334	37105743	color=burmannica
chr05	1	7875925	color=burmannica
chr05	7875945	7875945	color=un
chr05	7876024	38628869	color=burmannica
chr05	38631090	38636025	color=un
chr05	38636059	38636059	color=burmannica
chr05	38637856	38637982	color=un
chr05	38639125	38639515	color=burmannica
chr05	38639586	38639586	color=un
chr05	38639621	39783338	color=burmannica
chr05	39783345	39783362	color=un
chr05	39783369	39783756	color=burmannica
chr05	39783765	39783765	color=un
chr05	39783787	41853232	color=burmannica
chr06	1	979352	color=burmannica
chr06	979379	1044497	color=un
chr06	1046987	1074049	color=burmannica
chr06	1074199	1074199	color=un
chr06	1074230	1076600	color=burmannica
chr06	1076769	1076769	color=un
chr06	1077210	1141348	color=burmannica
chr06	1141353	1505096	color=un
chr06	1509044	8960007	color=burmannica
chr06	8960036	8960307	color=un
chr06	8960324	8998434	color=burmannica
chr06	8999513	8999513	color=un
chr06	8999667	8999667	color=burmannica
chr06	8999724	8999724	color=un
chr06	8999834	8999834	color=burmannica
chr06	9001575	9094879	color=un
chr06	9094895	9095007	color=burmannica
chr06	9095083	9095083	color=un
chr06	9095199	9103901	color=burmannica
chr06	9111041	9140521	color=un
chr06	9140566	9198071	color=burmannica
chr06	9199024	9199042	color=un
chr06	9199054	9212489	color=burmannica
chr06	9217963	9303149	color=un
chr06	9303438	37593364	color=burmannica
chr07	1	35028021	color=burmannica
chr08	1	44889171	color=burmannica
chr09	1	41306725	color=burmannica
chr10	1	26641872	color=burmannica
chr10	26641878	26655230	color=un
chr10	26655288	26663786	color=burmannica
chr10	26663957	26664485	color=un
chr10	26664843	37674811	color=burmannica
chr11	1	23593391	color=burmannica
chr11	23593418	23593418	color=un
chr11	23609045	23645731	color=burmannica
chr11	23645737	23648910	color=un
chr11	23648941	23648941	color=burmannica
chr11	23648955	23650169	color=un
chr11	23654848	23655720	color=burmannica
chr11	23655758	23655816	color=un
chr11	23655879	23655879	color=burmannica
chr11	23656071	23656090	color=un
chr11	23656167	27954350	color=burmannica
