chr01	1	29070452	color=burmannica
chr02	1	29511734	color=burmannica
chr03	1	35020413	color=burmannica
chr04	1	37105743	color=burmannica
chr05	1	41853232	color=burmannica
chr06	1	37593364	color=burmannica
chr07	1	35028021	color=burmannica
chr08	1	44889171	color=burmannica
chr09	1	41306725	color=burmannica
chr10	1	37674811	color=burmannica
chr11	1	19214815	color=burmannica
chr11	19214877	19215491	color=un
chr11	19215528	19684678	color=burmannica
chr11	19684822	19758704	color=un
chr11	19759568	20133109	color=burmannica
chr11	20133592	20135570	color=un
chr11	20208338	20844726	color=burmannica
chr11	20844767	20844903	color=un
chr11	20908185	20908188	color=burmannica
chr11	20908346	20908425	color=un
chr11	20908530	27954350	color=burmannica
