chr01 1 384593 blue
chr01 384609 384893 green
chr01 392768 4695387 blue
chr01 4695525 4704073 green
chr01 4704089 4704089 blue
chr01 4710110 4710308 green
chr01 4714503 4714515 blue
chr01 4714859 4756333 green
chr01 4756542 4758833 blue
chr01 4758857 4759003 green
chr01 4759031 4759031 blue
chr01 4759040 4759040 green
chr01 4759069 29070452 blue
chr02 1 28465186 blue
chr02 28465249 28725490 #FACC2E
chr02 28725653 28745093 blue
chr02 28745096 28745156 #FACC2E
chr02 28749044 28847026 blue
chr02 28847104 28874851 #FACC2E
chr02 28875118 28875118 blue
chr02 28875275 28900841 #FACC2E
chr02 28900972 29511734 blue
chr03 1 27429468 blue
chr03 27429484 27509504 red
chr03 27509530 27839387 blue
chr03 27839403 28261943 red
chr03 28261946 32589639 blue
chr03 32589730 32589730 green
chr03 32589738 32860578 blue
chr03 32860637 33061189 green
chr03 33077110 34132005 blue
chr03 34132041 35020413 green
chr04 1 1198671 #FACC2E
chr04 1198685 1455190 blue
chr04 1522469 1665417 #FACC2E
chr04 1665445 1791939 blue
chr04 1815797 10552152 #FACC2E
chr04 10553628 21491440 blue
chr04 21491475 24201306 green
chr04 24228853 24258268 blue
chr04 24258295 24344275 green
chr04 24344344 24439704 blue
chr04 24439794 24442252 green
chr04 24442262 24443129 blue
chr04 24453575 24453632 green
chr04 24453647 24525804 blue
chr04 24525930 24525930 green
chr04 24652855 24652855 blue
chr04 24652905 24653005 green
chr04 24653170 24705110 blue
chr04 24705182 24705182 green
chr04 24705246 24705810 blue
chr04 24705829 24742807 green
chr04 24742992 24748253 blue
chr04 24748265 24749012 green
chr04 24749045 24749586 blue
chr04 24752249 24766305 green
chr04 24766323 24786608 blue
chr04 24786764 24786764 green
chr04 24786903 24797655 blue
chr04 24797986 24798346 green
chr04 24830721 24831073 blue
chr04 24831131 24887930 green
chr04 24887945 24893745 blue
chr04 24893759 24893786 green
chr04 24899727 24903355 blue
chr04 24903382 24903382 green
chr04 24903467 24903467 blue
chr04 24903510 26524776 green
chr04 26526464 26605200 blue
chr04 26605204 26647519 green
chr04 26647643 26655466 blue
chr04 26669257 26673221 green
chr04 26673339 26674882 blue
chr04 26674885 28295334 green
chr04 28297832 28902992 blue
chr04 28903082 29642962 green
chr04 29643102 29658569 blue
chr04 29658604 29670202 green
chr04 29670223 29859322 blue
chr04 29859349 30758011 green
chr04 30758037 31741189 blue
chr04 31741264 31747380 #FACC2E
chr04 31747458 31788771 blue
chr04 31788863 31872248 #FACC2E
chr04 31911847 32132694 blue
chr04 32133243 32134565 #FACC2E
chr04 32134694 32205577 blue
chr04 32205583 32225691 #FACC2E
chr04 32225694 32226914 blue
chr04 32227136 32227424 #FACC2E
chr04 32227592 32298526 blue
chr04 32298604 32372475 #FACC2E
chr04 32372508 33313460 blue
chr04 33313470 33315252 #FACC2E
chr04 33315275 33315299 blue
chr04 33317170 36362439 #FACC2E
chr04 36367736 37105743 blue
chr05 1 3626033 blue
chr05 3627077 4134077 green
chr05 4137257 4163248 blue
chr05 4163263 4163263 green
chr05 4163466 33992263 blue
chr05 33992296 34162444 #FACC2E
chr05 34162447 34165029 blue
chr05 34165296 34165296 #FACC2E
chr05 34165556 34187908 blue
chr05 34187922 36696366 #FACC2E
chr05 36696398 39963779 blue
chr05 39963815 39963815 green
chr05 39963848 40031535 blue
chr05 40031573 40039123 green
chr05 40039270 40039270 blue
chr05 40039273 40051716 green
