chr01 1 29070452 #FACC2E
chr02 1 29511734 #FACC2E
chr03 1 35020413 #FACC2E
chr04 1 37105743 #FACC2E
chr05 1 41853232 #FACC2E
chr06 1 37593364 #FACC2E
chr07 1 35028021 #FACC2E
chr08 1 44889171 #FACC2E
chr09 1 41306725 #FACC2E
chr10 1 37674811 #FACC2E
chr11 1 27954350 #FACC2E
chr01 1 29070452 #FACC2E
chr02 1 29511734 #FACC2E
chr03 1 35020413 #FACC2E
chr04 1 37105743 #FACC2E
chr05 1 646537 blue
chr05 646579 41853232 #FACC2E
chr06 1 37593364 #FACC2E
chr07 1 35028021 #FACC2E
chr08 1 44889171 #FACC2E
chr09 1 41306725 #FACC2E
chr10 1 37674811 #FACC2E
chr11 1 27954350 #FACC2E
