chr01 1 844458 green
chr01 844464 845377 blue
chr01 845500 1472300 green
chr01 1480736 1505250 blue
chr01 1570051 3805596 green
chr01 3805611 3822921 blue
chr01 3823035 3823095 green
chr01 3823200 4454988 blue
chr01 4455099 4455558 green
chr01 4455623 4457261 blue
chr01 4457345 5251990 green
chr01 5254073 5375018 blue
chr01 5375595 5713203 green
chr01 5716302 5790675 blue
chr01 5791576 5878863 green
chr01 5878978 5919518 blue
chr01 5919589 5920072 green
chr01 5920123 6122222 blue
chr01 6122318 6153832 green
chr01 6153864 6155745 blue
chr01 6155778 6155778 green
chr01 6156895 6156895 blue
chr01 6156904 6270442 green
chr01 6273800 6293113 blue
chr01 6293165 6293382 green
chr01 6294174 6294527 blue
chr01 6294539 6298734 green
chr01 6299907 6299907 blue
chr01 6307493 6310488 green
chr01 6316838 6335958 blue
chr01 6335970 6336862 green
chr01 6336976 6364574 blue
chr01 6386796 6392401 green
chr01 6392763 6419942 blue
chr01 6422459 6422459 green
chr01 6453394 6458743 blue
chr01 6458815 6468294 green
chr01 6468299 6468967 blue
chr01 6468997 6469297 green
chr01 6469303 6469303 blue
chr01 6469592 6546611 green
chr01 6546740 6553594 blue
chr01 6553642 6556420 green
chr01 6556492 6556492 blue
chr01 6556667 6585804 green
chr01 6626305 6629205 blue
chr01 6629229 6630740 green
chr01 6630813 6630813 blue
chr01 6631085 6631085 green
chr01 6631131 6631131 blue
chr01 6631293 6631459 green
chr01 6631545 6631600 blue
chr01 6631774 6631783 green
chr01 6631789 6750553 blue
chr01 6750611 6862784 green
chr01 6862805 6870307 blue
chr01 6927072 7466083 green
chr01 7466132 7466132 blue
chr01 7473703 7514390 green
chr01 7514422 7631070 blue
chr01 7631095 7633483 green
chr01 7633822 9884891 blue
chr01 9887606 10145272 green
chr01 10145350 10149341 blue
chr01 10161474 10278218 green
chr01 10278266 10278269 blue
chr01 10278410 10446504 green
chr01 10446516 10653788 blue
chr01 10653824 10654166 green
chr01 10656129 10681284 blue
chr01 10681395 10681419 green
chr01 10681431 10938006 blue
chr01 10938044 10938044 green
chr01 10938088 10938149 blue
chr01 10938929 10939700 green
chr01 10939741 10939741 blue
chr01 10939744 10951939 green
chr01 10951957 10951957 blue
chr01 10952008 11880369 green
chr01 11880480 11880779 blue
chr01 11881303 11881633 green
chr01 11882128 12833820 blue
chr01 12833952 12846866 green
chr01 12848749 12848749 blue
chr01 12849859 12849859 green
chr01 12852225 12854071 blue
chr01 12854083 12854083 green
chr01 12854973 13166827 blue
chr01 13166929 13166939 green
chr01 13167801 13695583 blue
chr01 13697244 13697244 green
chr01 13810262 13810262 blue
chr01 13810604 23284042 green
chr01 23284148 29070452 blue
chr02 1 29511734 red
chr03 1 3832144 #FACC2E
chr03 3832301 3832301 blue
chr03 3832308 6454905 #FACC2E
chr03 6454918 6538553 blue
chr03 6538893 18223263 #FACC2E
chr03 18223370 19175930 blue
chr03 19176021 28171984 #FACC2E
chr03 28172059 28301487 blue
chr03 28301556 28472283 #FACC2E
chr03 28472290 28486073 blue
chr03 28486076 28543218 #FACC2E
chr03 28543345 28693286 blue
chr03 28693295 33003620 #FACC2E
chr03 33003640 33003640 blue
chr03 33003669 33003669 #FACC2E
chr03 33003717 33004086 blue
chr03 33004189 33213012 #FACC2E
chr03 33213069 33213069 blue
chr03 33223486 33223486 #FACC2E
chr03 33223633 33230532 blue
chr03 33235488 33389988 #FACC2E
chr03 33394472 33496914 blue
chr03 33497202 33515753 #FACC2E
chr03 33515769 33744946 blue
chr03 33752823 35020413 #FACC2E
chr04 1 2475036 red
chr04 2475054 2475076 blue
chr04 2475533 2475707 red
chr04 2475724 2555928 blue
chr04 2555937 2566730 red
chr04 2567760 2874239 blue
chr04 2874438 2985984 red
chr04 2990223 3094636 blue
chr04 3134209 3597219 red
chr04 3597458 3885608 blue
chr04 3885696 4870640 green
chr04 4870703 5266594 blue
chr04 5295093 5295093 green
chr04 5300149 5398129 blue
chr04 5441108 5967328 green
chr04 5967389 6003310 blue
chr04 6022029 6023291 green
chr04 6023390 6586198 blue
chr04 6586209 7156307 green
chr04 7157490 7160602 blue
chr04 7160629 7160746 green
chr04 7177281 7908494 blue
chr04 7908537 7914677 green
chr04 7914683 8505522 blue
chr04 8505548 8506545 green
chr04 8506614 8507391 blue
chr04 8507397 8507447 green
chr04 8507547 8530575 blue
chr04 8530738 8545941 green
chr04 8545944 8546542 blue
chr04 8547189 9407289 green
chr04 9407322 9609614 blue
chr04 9625858 9774834 green
chr04 9774861 10483073 blue
chr04 10483085 10555230 green
chr04 10556753 10822766 blue
