chr1 465 30596 blue
chr1 486 76975 blue
chr1 486 30596 blue
chr1 486 9707 blue
chr1 486 9707 blue
chr1 486 9707 blue
chr1 8256 76975 blue
chr1 23908 30596 blue
chr1 59871 76975 blue
chr1 71096 76975 blue
chr1 71096 76975 blue
chr1 71096 76975 blue
chr1 71096 76975 blue
chr1 71096 76975 blue
chr1 76977 130259 blue
chr1 76977 82255 blue
chr1 77864 111280 blue
chr1 77864 82255 blue
chr1 77864 82255 blue
chr1 77864 82255 blue
chr1 81120 121223 blue
chr1 81120 82255 blue
chr1 82251 126285 blue
chr1 82251 126285 blue
chr1 82251 126121 blue
chr1 82251 125233 blue
chr1 82251 94671 blue
chr1 82251 94671 blue
chr1 82251 94671 blue
chr1 82251 94671 blue
chr1 82251 94671 blue
chr1 82251 88312 blue
chr1 88316 125718 blue
chr1 93321 130259 blue
chr1 95936 116082 blue
chr1 98212 125233 blue
chr1 98454 130259 blue
chr1 100446 130259 blue
chr1 100446 130259 blue
chr1 100446 130259 blue
chr1 100446 130259 blue
chr1 100446 130259 blue
chr1 100446 125233 blue
chr1 100446 119538 blue
chr1 100446 112409 blue
chr1 110917 113184 blue
chr1 111700 130259 blue
chr1 113203 126169 blue
chr1 113735 115088 blue
chr1 114010 115088 blue
chr1 116091 121750 blue
chr1 116098 127830 blue
chr1 116098 127830 blue
chr1 116098 119088 blue
chr1 116375 119712 blue
chr1 120169 126126 blue
chr1 120279 128199 blue
chr1 120553 125788 blue
chr1 120553 125788 blue
chr1 120578 127830 blue
chr1 120851 164343 blue
chr1 120975 125718 blue
chr1 122178 125718 blue
chr1 126849 157644 blue
chr1 127086 166636 blue
chr1 127086 153621 blue
chr1 129327 167280 blue
chr1 129327 167280 blue
chr1 129327 167280 blue
chr1 129327 167280 blue
chr1 129327 166636 blue
chr1 129327 161037 blue
chr1 129327 132871 blue
chr1 130273 166636 blue
chr1 130273 164674 blue
chr1 130273 166636 blue
chr1 130273 166636 blue
chr1 130273 153917 blue
chr1 130273 141682 blue
chr1 130273 138352 blue
chr1 130470 149442 blue
chr1 130470 141313 blue
chr1 144364 167280 blue
chr1 149445 151718 blue
chr1 159237 166636 blue
chr1 165492 167280 blue
chr1 217281 228582 blue
chr1 217281 225384 blue
chr1 217281 225384 blue
chr1 217281 225384 blue
chr1 217281 225384 blue
chr1 217281 225384 blue
chr1 217281 224294 blue
chr1 217486 219475 blue
chr1 217588 221521 blue
chr1 218180 228582 blue
chr1 218180 228582 blue
chr1 219724 224800 blue
chr1 219725 225386 blue
chr1 219725 223648 blue
chr1 219827 224046 blue
chr1 219930 225384 blue
chr1 220669 257570 blue
