chr01 1 2057815 red
chr01 2057896 2060567 blue
chr01 2060571 5095285 red
chr01 5096510 5126986 blue
chr01 5127019 5128038 red
chr01 5128090 5310036 blue
chr01 5310198 5537062 #FACC2E
chr01 5537116 5537116 blue
chr01 5537574 5683565 #FACC2E
chr01 5683676 5720407 blue
chr01 5720582 5793973 red
chr01 5794123 5884453 blue
chr01 5886334 5920159 red
chr01 5920318 5970742 blue
chr01 5970790 5974275 red
chr01 5990805 5990805 blue
chr01 5991057 6153223 red
chr01 6153241 6155745 blue
chr01 6155778 6422459 red
chr01 6453394 6462076 blue
chr01 6462146 6840570 #FACC2E
chr01 6861719 6862718 blue
chr01 6862734 6863062 #FACC2E
chr01 6863275 7381593 blue
chr01 7381777 7425025 red
chr01 7425046 7515597 blue
chr01 7526320 7550378 #FACC2E
chr01 7557879 7689264 blue
chr01 7690887 7690887 #FACC2E
chr01 7694061 7694061 blue
chr01 7698126 7698126 #FACC2E
chr01 7704231 7704231 blue
chr01 7704358 7704973 #FACC2E
chr01 7705071 7705342 blue
chr01 7705353 7719798 #FACC2E
chr01 7719816 7719843 blue
chr01 7732141 7766726 #FACC2E
chr01 7767059 7767666 blue
chr01 7767771 7788869 #FACC2E
chr01 7788875 8333189 blue
chr01 8333241 8381867 red
chr01 8383113 8722982 blue
chr01 8753087 10446570 red
chr01 10460638 10511367 blue
chr01 10511433 10511433 #FACC2E
chr01 10511715 10595654 blue
chr01 10607427 10939064 #FACC2E
chr01 10939700 29070452 blue
chr02 1 12992122 green
chr02 13010098 13015778 blue
chr02 13017507 18947631 green
chr02 18947819 18948180 blue
chr02 18948198 18948198 green
chr02 18948892 19731971 blue
chr02 19731977 19812715 green
chr02 19812950 21048567 blue
chr02 21048570 21048842 green
chr02 21048848 21089299 blue
chr02 21089355 21834455 green
chr02 21834460 21994937 blue
chr02 21994943 21995249 green
chr02 21995270 21995273 blue
chr02 21995291 22010056 green
chr02 22010329 22516395 blue
chr02 22516466 22545709 green
chr02 22545765 22545765 blue
chr02 22545896 22600751 green
chr02 22604644 22676706 blue
chr02 22676714 22678457 green
chr02 22679655 22820187 blue
chr02 22820194 22821972 green
chr02 22822682 28851858 blue
chr02 28852015 28922729 green
chr02 28922750 28938352 blue
chr02 28938453 29055526 green
chr02 29060556 29060649 blue
chr02 29061288 29511734 green
chr03 1 4410376 red
chr03 4410442 5176954 blue
chr03 5177927 9513709 #9A2EFE
chr03 9513790 9515187 blue
chr03 9515194 9515324 #9A2EFE
chr03 9515350 9515350 blue
chr03 9515467 9515467 #9A2EFE
chr03 9518555 9537787 blue
chr03 9537809 9537861 #9A2EFE
chr03 9540117 9655632 blue
chr03 9655654 9914095 #9A2EFE
chr03 9914130 9929097 blue
chr03 9929282 9971863 #9A2EFE
chr03 9971893 10119051 blue
chr03 10121660 29535021 #9A2EFE
chr03 29535036 29628187 blue
chr03 29628201 29628387 #9A2EFE
chr03 29628428 29628541 blue
chr03 29657536 29706125 #9A2EFE
chr03 29706130 29706130 blue
chr03 29706203 29706257 #9A2EFE
chr03 29706422 29846419 blue
chr03 29846440 29849790 #9A2EFE
chr03 29850869 29851212 blue
chr03 29851286 29874702 #9A2EFE
chr03 29874708 29876177 blue
chr03 29981326 29981326 #9A2EFE
chr03 29981364 30047161 blue
chr03 30047174 30071306 #9A2EFE
chr03 30071332 30153690 blue
chr03 30153694 30519699 #9A2EFE
chr03 30519949 30520163 blue
chr03 30520395 30654606 #9A2EFE
chr03 30654897 30672792 blue
chr03 30676176 30678498 #9A2EFE
chr03 30678513 30678534 blue
chr03 30678950 30689052 #9A2EFE
chr03 30703978 31478025 blue
chr03 31478969 31478969 green
chr03 31478985 31478994 blue
chr03 31480356 31532831 green
chr03 31532858 31573825 blue
chr03 31575622 31580493 green
chr03 31580559 31772140 blue
chr03 31772704 31773998 green
chr03 31774105 33004694 blue
chr03 33005670 33007589 green
chr03 33007769 33007988 blue
chr03 33008012 33018780 green
chr03 33018883 33018903 blue
chr03 33018910 33018910 green
chr03 33018931 33019042 blue
chr03 33019232 33059447 green
chr03 33060591 33095238 blue
chr03 33095300 33832640 green
chr03 33832801 33832801 blue
chr03 33833382 33833412 green
chr03 33833534 33833554 blue
chr03 33834362 33944985 green
chr03 33947302 33947317 blue
chr03 33947485 33960279 green
chr03 33960306 35020413 blue
chr04 1 712513 green
chr04 712564 879315 blue
chr04 879318 879363 green
chr04 879441 879441 blue
chr04 879474 997865 green
chr04 998784 1199993 blue
chr04 1201700 4530972 green
chr04 4530975 4531220 blue
chr04 4531291 4531291 green
chr04 4552080 4552116 blue
chr04 4552127 4552448 green
chr04 4552496 4596802 blue
chr04 4596819 4596854 green
chr04 4596903 4596903 blue
chr04 4597339 4597378 green
chr04 4597663 4597936 blue
chr04 4597959 4659378 green
chr04 4659420 5002954 blue
chr04 5002966 6300128 #FACC2E
chr04 6300204 6306517 blue
chr04 6311995 6313960 #FACC2E
chr04 6314008 6451664 blue
chr04 6452963 6452978 #FACC2E
chr04 6453020 6463059 blue
chr04 6463095 10293077 #FACC2E
chr04 10293107 10293957 blue
chr04 10293965 10293965 #FACC2E
chr04 10294159 10294159 blue
chr04 10294163 10295557 #FACC2E
chr04 10295560 10295560 blue
chr04 10295689 10295925 #FACC2E
chr04 10295985 10296069 blue
chr04 10296235 10483183 #FACC2E
chr04 10483189 11100329 red
chr04 11100386 11100407 green
chr04 11101446 11103297 red
chr04 11103485 15467013 blue
chr04 15471311 15473117 red
chr04 15473207 15607761 blue
chr04 15609339 15907419 red
chr04 15907436 16038751 blue
chr04 16039563 16041849 red
chr04 16042348 16464011 blue
chr04 16464248 16464248 red
chr04 16552061 16552061 blue
chr04 16601387 20283064 red
chr04 20302148 20302269 blue
chr04 20303694 20856407 red
chr04 20856543 30759432 blue
chr04 30759571 31677899 green
chr04 31680585 31680585 blue
chr04 31680595 31680618 green
chr04 31680656 31680656 blue
chr04 31680684 31680684 green
chr04 31680846 31680846 blue
chr04 31683158 31741562 green
chr04 31741730 31741740 blue
chr04 31741772 31747312 green
chr04 31747380 31747458 blue
chr04 31747476 31747476 green
chr04 31761872 31761989 blue
chr04 31763788 31765082 green
chr04 31765195 33437256 blue
chr04 33437335 34030112 #FACC2E
chr04 34030167 34030917 blue
chr04 34030953 34030980 #FACC2E
chr04 34044657 34341311 blue
chr04 34341317 34348724 green
chr04 34349617 34350286 blue
chr04 34350310 34868514 green
chr04 34869602 34870656 blue
chr04 34870713 34881362 green
chr04 34881939 34969276 blue
chr04 34969279 34969991 green
chr04 34969998 34979692 blue
chr04 34982425 34982425 green
chr04 34982466 35198342 blue
chr04 35198988 35216030 green
chr04 35216162 35229731 blue
chr04 35229966 35230182 green
chr04 35230444 35230447 blue
chr04 35230469 35232048 green
chr04 35232062 35232062 blue
chr04 35232086 35532476 green
chr04 35532589 35535228 blue
chr04 35535234 35535285 green
chr04 35535402 35535808 blue
chr04 35535819 35535840 green
chr04 35535906 35536131 blue
chr04 35536164 35536515 green
chr04 35536653 35540288 blue
chr04 35540294 35540588 green
chr04 35540609 35540831 blue
chr04 35541482 35541865 green
chr04 35543302 35543637 blue
chr04 35543655 35647235 green
chr04 35647777 35647777 blue
chr04 35648010 35648010 green
chr04 35657509 35658586 blue
chr04 35658598 35768862 green
chr04 35779384 35779384 blue
chr04 35779414 35837501 green
chr04 35837576 35837576 blue
chr04 35837580 35837580 green
chr04 35837670 36224137 blue
chr04 36224143 36224227 green
chr04 36224482 36225208 blue
chr04 36267436 36268889 green
chr04 36269488 36316997 blue
chr04 36318214 36333754 green
chr04 36334776 36339499 blue
chr04 36339825 36339825 green
chr04 36339988 36371225 blue
chr04 36371376 37105743 green
chr05 1 8150867 red
chr05 8150885 8150955 blue
chr05 8151890 8153676 red
chr05 8154197 8223755 blue
chr05 8223809 10161165 red
chr05 10161174 10192601 blue
chr05 10192757 33134476 red
chr05 33134568 33137346 blue
chr05 33138595 33145351 red
chr05 33146402 34439477 blue
chr05 34439544 41853232 red
chr06 1 5152013 red
chr06 5152350 7150614 #9A2EFE
chr06 7150625 7210056 blue
chr06 7210681 7292639 #9A2EFE
chr06 7292646 7320479 blue
chr06 7322407 7322417 #9A2EFE
chr06 7322869 7322869 blue
chr06 7340654 8399339 #9A2EFE
chr06 8399371 9693293 blue
chr06 9693323 9694395 #9A2EFE
chr06 9694518 9755895 blue
chr06 9755925 9780963 #9A2EFE
chr06 9781307 9808427 blue
chr06 9808430 13083716 #9A2EFE
chr06 13083751 13084277 blue
chr06 13084439 26493776 #9A2EFE
chr06 26494057 26494063 blue
chr06 26496172 26525444 #9A2EFE
chr06 26525468 26525468 blue
chr06 26526752 26527392 #9A2EFE
chr06 26527546 28382098 blue
chr06 28393410 28420905 #9A2EFE
chr06 28420936 28970517 blue
chr06 29012102 29012774 #9A2EFE
chr06 29013113 29013113 blue
chr06 29013647 29020643 #9A2EFE
chr06 29020646 29160246 blue
chr06 29160261 29183364 #9A2EFE
chr06 29187032 29191900 blue
chr06 29191938 29362936 #9A2EFE
chr06 29362984 29363525 blue
chr06 29366170 30751217 #9A2EFE
chr06 30751223 30751223 blue
chr06 30751446 30751446 #9A2EFE
chr06 30751455 30756655 blue
chr06 30756759 32519053 #9A2EFE
chr06 32519081 34069071 blue
chr06 34069241 34116869 green
chr06 34116883 34326603 blue
chr06 34326641 34326641 green
chr06 34326723 34326723 blue
chr06 34326768 34326768 green
chr06 34326795 34326795 blue
chr06 34326801 34352550 green
chr06 34352580 34352826 blue
chr06 34352907 35102169 green
chr06 35102212 36137274 blue
chr06 36137321 36140369 green
